0.000000e+00 	 1.000000e-01 	 0.000000e+00 	 0.000000e+00
1.000000e-02 	 9.999000e-02 	 5.000000e-06 	 0.000000e+00
2.000000e-02 	 9.996000e-02 	 1.999800e-05 	 5.000000e-10
3.000000e-02 	 9.991001e-02 	 4.498800e-05 	 2.999700e-09
4.000000e-02 	 9.984005e-02 	 7.996001e-05 	 9.997600e-09
5.000000e-02 	 9.975012e-02 	 1.249000e-04 	 2.498950e-08
6.000000e-02 	 9.964026e-02 	 1.797901e-04 	 5.246641e-08
7.000000e-02 	 9.951049e-02 	 2.446082e-04 	 9.791183e-08
8.000000e-02 	 9.936084e-02 	 3.193285e-04 	 1.677985e-07
9.000000e-02 	 9.919135e-02 	 4.039210e-04 	 2.695844e-07
1.000000e-01 	 9.900206e-02 	 4.983518e-04 	 4.117086e-07
1.100000e-01 	 9.879302e-02 	 6.025833e-04 	 6.035855e-07
1.200000e-01 	 9.856428e-02 	 7.165736e-04 	 8.556001e-07
1.300000e-01 	 9.831591e-02 	 8.402771e-04 	 1.179101e-06
1.400000e-01 	 9.804795e-02 	 9.736443e-04 	 1.586394e-06
1.500000e-01 	 9.776048e-02 	 1.116622e-03 	 2.090734e-06
1.600000e-01 	 9.745357e-02 	 1.269152e-03 	 2.706317e-06
1.700000e-01 	 9.712729e-02 	 1.431174e-03 	 3.448275e-06
1.800000e-01 	 9.678174e-02 	 1.602623e-03 	 4.332661e-06
1.900000e-01 	 9.641698e-02 	 1.783430e-03 	 5.376442e-06
2.000000e-01 	 9.603313e-02 	 1.973523e-03 	 6.597491e-06
2.100000e-01 	 9.563026e-02 	 2.172824e-03 	 8.014573e-06
2.200000e-01 	 9.520848e-02 	 2.381256e-03 	 9.647334e-06
2.300000e-01 	 9.476791e-02 	 2.598732e-03 	 1.151629e-05
2.400000e-01 	 9.430863e-02 	 2.825167e-03 	 1.364282e-05
2.500000e-01 	 9.383078e-02 	 3.060469e-03 	 1.604913e-05
2.600000e-01 	 9.333447e-02 	 3.304544e-03 	 1.875829e-05
2.700000e-01 	 9.281982e-02 	 3.557293e-03 	 2.179414e-05
2.800000e-01 	 9.228696e-02 	 3.818615e-03 	 2.518137e-05
2.900000e-01 	 9.173603e-02 	 4.088404e-03 	 2.894542e-05
3.000000e-01 	 9.116716e-02 	 4.366552e-03 	 3.311252e-05
3.100000e-01 	 9.058049e-02 	 4.652947e-03 	 3.770966e-05
3.200000e-01 	 8.997617e-02 	 4.947473e-03 	 4.276454e-05
3.300000e-01 	 8.935435e-02 	 5.250011e-03 	 4.830563e-05
3.400000e-01 	 8.871519e-02 	 5.560440e-03 	 5.436205e-05
3.500000e-01 	 8.805884e-02 	 5.878633e-03 	 6.096364e-05
3.600000e-01 	 8.738546e-02 	 6.204463e-03 	 6.814091e-05
