0.000000 	 0.101906 	 1.927002 
0.001000 	 0.103742 	 1.799903 
0.002000 	 0.105503 	 1.724046 
0.003000 	 0.107208 	 1.695250 
0.004000 	 0.108934 	 1.641849 
0.005000 	 0.110544 	 1.626353 
0.006000 	 0.112150 	 1.639547 
0.007000 	 0.113676 	 1.488734 
0.008000 	 0.115119 	 1.421785 
0.009000 	 0.116515 	 1.347702 
0.010000 	 0.117826 	 1.212247 
0.011000 	 0.119108 	 1.350410 
0.012000 	 0.120471 	 1.225038 
0.013000 	 0.121700 	 1.149984 
0.014000 	 0.122867 	 1.148840 
0.015000 	 0.124048 	 1.244019 
0.016000 	 0.125311 	 1.199287 
0.017000 	 0.126453 	 1.129763 
0.018000 	 0.127544 	 1.090129 
0.019000 	 0.128578 	 1.000625 
0.020000 	 0.129584 	 0.962066 
0.021000 	 0.130605 	 1.083449 
0.022000 	 0.131673 	 1.024968 
0.023000 	 0.132683 	 1.132141 
0.024000 	 0.133782 	 1.142463 
0.025000 	 0.134819 	 1.046945 
0.026000 	 0.135885 	 0.979763 
0.027000 	 0.136868 	 0.972434 
0.028000 	 0.137856 	 0.907757 
0.029000 	 0.138840 	 0.888638 
0.030000 	 0.139752 	 0.965219 
0.031000 	 0.140797 	 0.988415 
0.032000 	 0.141773 	 1.032787 
0.033000 	 0.142800 	 1.020304 
0.034000 	 0.143797 	 1.049953 
0.035000 	 0.144804 	 1.020927 
0.036000 	 0.145734 	 0.900852 
0.037000 	 0.146536 	 0.731731 
0.038000 	 0.147282 	 0.769881 
0.039000 	 0.148042 	 0.782751 
0.040000 	 0.148864 	 0.833819 
0.041000 	 0.149683 	 0.860700 
0.042000 	 0.150528 	 0.926066 
0.043000 	 0.151517 	 0.957643 
0.044000 	 0.152443 	 0.897466 
0.045000 	 0.153389 	 0.953392 
0.046000 	 0.154314 	 0.892464 
0.047000 	 0.155219 	 0.942663 
0.048000 	 0.156146 	 0.934944 
0.049000 	 0.157118 	 0.948014 
0.050000 	 0.158011 	 0.864731 
0.051000 	 0.158817 	 0.730109 
0.052000 	 0.159592 	 0.826216 
0.053000 	 0.160393 	 0.805868 
0.054000 	 0.161218 	 0.841176 
0.055000 	 0.162099 	 0.831040 
0.056000 	 0.162951 	 0.866585 
0.057000 	 0.163750 	 0.823968 
0.058000 	 0.164617 	 0.755816 
0.059000 	 0.165364 	 0.683216 
0.060000 	 0.165978 	 0.526352 
0.061000 	 0.166604 	 0.682334 
0.062000 	 0.167275 	 0.675946 
0.063000 	 0.167874 	 0.597950 
0.064000 	 0.168486 	 0.597735 
0.065000 	 0.169048 	 0.614628 
0.066000 	 0.169623 	 0.540694 
0.067000 	 0.170184 	 0.589787 
0.068000 	 0.170750 	 0.509869 
0.069000 	 0.171258 	 0.526239 
0.070000 	 0.171763 	 0.474019 
0.071000 	 0.172198 	 0.309426 
0.072000 	 0.172496 	 0.353651 
0.073000 	 0.172839 	 0.327479 
0.074000 	 0.173247 	 0.417711 
0.075000 	 0.173696 	 0.406225 
0.076000 	 0.174122 	 0.439045 
0.077000 	 0.174530 	 0.405844 
0.078000 	 0.174947 	 0.361188 
0.079000 	 0.175343 	 0.339920 
0.080000 	 0.175589 	 0.303067 
0.081000 	 0.175837 	 0.282972 
0.082000 	 0.176060 	 0.201549 
0.083000 	 0.176271 	 0.207443 
0.084000 	 0.176530 	 0.258188 
0.085000 	 0.176811 	 0.252909 
0.086000 	 0.177013 	 0.173242 
0.087000 	 0.177227 	 0.193549 
0.088000 	 0.177483 	 0.284486 
0.089000 	 0.177853 	 0.401862 
0.090000 	 0.178257 	 0.467999 
0.091000 	 0.178680 	 0.458084 
0.092000 	 0.179159 	 0.387749 
0.093000 	 0.179477 	 0.322655 
0.094000 	 0.179791 	 0.295949 
0.095000 	 0.180076 	 0.205435 
0.096000 	 0.180250 	 0.184117 
0.097000 	 0.180405 	 0.176547 
0.098000 	 0.180562 	 0.161183 
0.099000 	 0.180706 	 0.193116 
0.100000 	 0.180949 	 0.372739 
0.101000 	 0.181301 	 0.400580 
0.102000 	 0.181693 	 0.382131 
0.103000 	 0.182026 	 0.346485 
0.104000 	 0.182363 	 0.248069 
0.105000 	 0.182595 	 0.266032 
0.106000 	 0.182812 	 0.232037 
0.107000 	 0.183054 	 0.193409 
0.108000 	 0.183183 	 0.158249 
0.109000 	 0.183354 	 0.160265 
0.110000 	 0.183486 	 0.143215 
0.111000 	 0.183640 	 0.192713 
0.112000 	 0.183802 	 0.198497 
0.113000 	 0.184059 	 0.395551 
0.114000 	 0.184442 	 0.411695 
0.115000 	 0.184837 	 0.469594 
0.116000 	 0.185358 	 0.520596 
0.117000 	 0.185844 	 0.529912 
0.118000 	 0.186348 	 0.512919 
0.119000 	 0.186899 	 0.611643 
0.120000 	 0.187545 	 0.623020 
0.121000 	 0.188138 	 0.536047 
0.122000 	 0.188667 	 0.567484 
0.123000 	 0.189159 	 0.520854 
0.124000 	 0.189667 	 0.602785 
0.125000 	 0.190238 	 0.462439 
0.126000 	 0.190683 	 0.425447 
0.127000 	 0.191270 	 0.603736 
0.128000 	 0.191780 	 0.416915 
0.129000 	 0.192277 	 0.514738 
0.130000 	 0.192744 	 0.522976 
0.131000 	 0.193282 	 0.575517 
0.132000 	 0.193848 	 0.651294 
0.133000 	 0.194494 	 0.643987 
0.134000 	 0.195156 	 0.591377 
0.135000 	 0.195706 	 0.475301 
0.136000 	 0.196239 	 0.409103 
