0.000000 	 0.100201 	 2.017903 
0.000100 	 0.100401 	 1.997383 
0.000200 	 0.100601 	 2.001512 
0.000300 	 0.100800 	 1.977734 
0.000400 	 0.100995 	 1.945505 
0.000500 	 0.101191 	 1.961732 
0.000600 	 0.101387 	 1.954746 
0.000700 	 0.101582 	 1.958505 
0.000800 	 0.101778 	 1.947089 
0.000900 	 0.101971 	 1.933686 
0.001000 	 0.102165 	 1.931087 
0.001100 	 0.102357 	 1.934758 
0.001200 	 0.102549 	 1.901837 
0.001300 	 0.102741 	 1.899729 
0.001400 	 0.102929 	 1.883014 
0.001500 	 0.103117 	 1.885599 
0.001600 	 0.103307 	 1.889333 
0.001700 	 0.103495 	 1.867770 
0.001800 	 0.103682 	 1.887502 
0.001900 	 0.103869 	 1.871026 
0.002000 	 0.104057 	 1.873167 
0.002100 	 0.104243 	 1.883215 
0.002200 	 0.104431 	 1.856285 
0.002300 	 0.104616 	 1.849046 
0.002400 	 0.104802 	 1.879023 
0.002500 	 0.104989 	 1.858890 
0.002600 	 0.105174 	 1.842988 
0.002700 	 0.105357 	 1.811064 
0.002800 	 0.105538 	 1.793337 
0.002900 	 0.105717 	 1.796036 
0.003000 	 0.105896 	 1.785947 
0.003100 	 0.106075 	 1.772944 
0.003200 	 0.106252 	 1.780411 
0.003300 	 0.106431 	 1.785707 
0.003400 	 0.106609 	 1.791022 
0.003500 	 0.106789 	 1.793118 
0.003600 	 0.106967 	 1.762670 
0.003700 	 0.107143 	 1.759469 
0.003800 	 0.107318 	 1.729243 
0.003900 	 0.107490 	 1.705295 
0.004000 	 0.107661 	 1.707944 
0.004100 	 0.107831 	 1.691234 
0.004200 	 0.108000 	 1.711481 
0.004300 	 0.108171 	 1.706886 
0.004400 	 0.108341 	 1.704672 
0.004500 	 0.108513 	 1.701152 
0.004600 	 0.108681 	 1.689088 
0.004700 	 0.108851 	 1.689243 
0.004800 	 0.109020 	 1.698782 
0.004900 	 0.109189 	 1.700249 
0.005000 	 0.109358 	 1.696498 
0.005100 	 0.109528 	 1.691667 
0.005200 	 0.109698 	 1.695965 
0.005300 	 0.109866 	 1.685805 
0.005400 	 0.110034 	 1.676120 
0.005500 	 0.110203 	 1.683798 
0.005600 	 0.110371 	 1.675751 
0.005700 	 0.110539 	 1.683534 
0.005800 	 0.110709 	 1.680806 
0.005900 	 0.110875 	 1.669393 
0.006000 	 0.111042 	 1.678091 
0.006100 	 0.111210 	 1.669572 
0.006200 	 0.111377 	 1.671606 
0.006300 	 0.111541 	 1.623607 
0.006400 	 0.111703 	 1.632079 
0.006500 	 0.111866 	 1.622168 
0.006600 	 0.112027 	 1.618035 
0.006700 	 0.112189 	 1.609558 
0.006800 	 0.112349 	 1.611251 
0.006900 	 0.112509 	 1.616964 
0.007000 	 0.112671 	 1.600620 
0.007100 	 0.112831 	 1.596230 
0.007200 	 0.112991 	 1.590284 
0.007300 	 0.113151 	 1.601328 
0.007400 	 0.113308 	 1.587099 
0.007500 	 0.113467 	 1.586965 
0.007600 	 0.113626 	 1.581314 
0.007700 	 0.113785 	 1.603166 
0.007800 	 0.113946 	 1.596018 
0.007900 	 0.114106 	 1.607242 
0.008000 	 0.114266 	 1.589920 
0.008100 	 0.114425 	 1.586792 
0.008200 	 0.114583 	 1.575748 
0.008300 	 0.114739 	 1.569674 
0.008400 	 0.114894 	 1.550797 
0.008500 	 0.115050 	 1.559828 
0.008600 	 0.115205 	 1.563060 
0.008700 	 0.115360 	 1.556970 
0.008800 	 0.115517 	 1.567158 
0.008900 	 0.115673 	 1.570247 
0.009000 	 0.115830 	 1.559345 
0.009100 	 0.115985 	 1.538992 
0.009200 	 0.116138 	 1.529337 
0.009300 	 0.116291 	 1.524829 
0.009400 	 0.116444 	 1.525071 
0.009500 	 0.116595 	 1.504561 
0.009600 	 0.116745 	 1.512025 
0.009700 	 0.116895 	 1.513102 
0.009800 	 0.117045 	 1.498352 
0.009900 	 0.117196 	 1.508311 
0.010000 	 0.117347 	 1.497244 
0.010100 	 0.117496 	 1.486081 
0.010200 	 0.117643 	 1.472816 
0.010300 	 0.117788 	 1.455251 
0.010400 	 0.117933 	 1.468685 
0.010500 	 0.118078 	 1.431116 
0.010600 	 0.118220 	 1.405184 
0.010700 	 0.118361 	 1.397743 
0.010800 	 0.118503 	 1.404049 
0.010900 	 0.118645 	 1.413272 
0.011000 	 0.118785 	 1.401207 
0.011100 	 0.118923 	 1.379362 
0.011200 	 0.119060 	 1.358407 
0.011300 	 0.119195 	 1.348549 
0.011400 	 0.119330 	 1.355592 
0.011500 	 0.119465 	 1.343223 
0.011600 	 0.119597 	 1.321320 
0.011700 	 0.119730 	 1.337564 
0.011800 	 0.119864 	 1.329130 
0.011900 	 0.119997 	 1.322494 
0.012000 	 0.120129 	 1.328600 
0.012100 	 0.120261 	 1.311028 
0.012200 	 0.120393 	 1.312606 
0.012300 	 0.120524 	 1.317087 
0.012400 	 0.120653 	 1.281638 
0.012500 	 0.120781 	 1.269057 
0.012600 	 0.120908 	 1.280292 
0.012700 	 0.121038 	 1.295206 
0.012800 	 0.121167 	 1.286391 
0.012900 	 0.121295 	 1.268531 
0.013000 	 0.121422 	 1.264835 
0.013100 	 0.121548 	 1.267462 
0.013200 	 0.121674 	 1.261620 
0.013300 	 0.121803 	 1.290901 
0.013400 	 0.121933 	 1.289911 
0.013500 	 0.122061 	 1.294370 
0.013600 	 0.122190 	 1.282492 
0.013700 	 0.122319 	 1.287211 
0.013800 	 0.122448 	 1.296421 
0.013900 	 0.122578 	 1.304659 
0.014000 	 0.122708 	 1.293875 
0.014100 	 0.122838 	 1.298245 
0.014200 	 0.122969 	 1.294657 
0.014300 	 0.123097 	 1.294427 
0.014400 	 0.123225 	 1.294666 
0.014500 	 0.123355 	 1.289899 
0.014600 	 0.123485 	 1.296075 
0.014700 	 0.123614 	 1.301304 
0.014800 	 0.123743 	 1.287757 
0.014900 	 0.123870 	 1.280567 
0.015000 	 0.123999 	 1.277756 
0.015100 	 0.124127 	 1.266373 
0.015200 	 0.124254 	 1.277421 
0.015300 	 0.124381 	 1.283372 
0.015400 	 0.124508 	 1.281761 
0.015500 	 0.124634 	 1.247394 
0.015600 	 0.124760 	 1.258718 
0.015700 	 0.124883 	 1.234060 
0.015800 	 0.125005 	 1.232197 
0.015900 	 0.125127 	 1.221689 
0.016000 	 0.125248 	 1.209511 
0.016100 	 0.125369 	 1.212874 
0.016200 	 0.125491 	 1.236423 
0.016300 	 0.125613 	 1.210355 
0.016400 	 0.125734 	 1.221079 
0.016500 	 0.125856 	 1.211180 
0.016600 	 0.125977 	 1.210452 
0.016700 	 0.126098 	 1.199546 
0.016800 	 0.126219 	 1.201507 
0.016900 	 0.126338 	 1.190440 
0.017000 	 0.126456 	 1.183924 
0.017100 	 0.126575 	 1.185020 
0.017200 	 0.126693 	 1.173454 
0.017300 	 0.126811 	 1.188164 
0.017400 	 0.126930 	 1.175138 
0.017500 	 0.127046 	 1.158985 
0.017600 	 0.127160 	 1.152937 
0.017700 	 0.127274 	 1.155511 
0.017800 	 0.127391 	 1.163955 
0.017900 	 0.127507 	 1.148872 
0.018000 	 0.127622 	 1.145232 
0.018100 	 0.127738 	 1.151732 
0.018200 	 0.127852 	 1.145661 
0.018300 	 0.127967 	 1.128254 
0.018400 	 0.128079 	 1.134409 
0.018500 	 0.128193 	 1.129735 
0.018600 	 0.128304 	 1.086830 
0.018700 	 0.128412 	 1.075337 
0.018800 	 0.128520 	 1.083933 
0.018900 	 0.128629 	 1.075860 
0.019000 	 0.128736 	 1.063441 
0.019100 	 0.128842 	 1.060601 
0.019200 	 0.128947 	 1.049924 
0.019300 	 0.129051 	 1.062615 
0.019400 	 0.129156 	 1.027974 
0.019500 	 0.129258 	 1.008651 
0.019600 	 0.129358 	 1.001775 
0.019700 	 0.129459 	 1.006363 
0.019800 	 0.129561 	 1.017456 
0.019900 	 0.129662 	 1.001961 
0.020000 	 0.129761 	 1.001456 
0.020100 	 0.129861 	 0.984764 
0.020200 	 0.129959 	 0.981992 
0.020300 	 0.130058 	 0.992380 
0.020400 	 0.130157 	 0.961543 
0.020500 	 0.130252 	 0.950206 
0.020600 	 0.130346 	 0.939689 
0.020700 	 0.130439 	 0.964344 
0.020800 	 0.130536 	 0.962304 
0.020900 	 0.130632 	 0.955916 
0.021000 	 0.130727 	 0.943818 
0.021100 	 0.130821 	 0.925700 
0.021200 	 0.130912 	 0.908303 
0.021300 	 0.131002 	 0.884383 
0.021400 	 0.131091 	 0.896762 
0.021500 	 0.131179 	 0.876523 
0.021600 	 0.131266 	 0.856766 
0.021700 	 0.131352 	 0.871384 
0.021800 	 0.131437 	 0.866600 
0.021900 	 0.131523 	 0.851585 
0.022000 	 0.131609 	 0.856995 
0.022100 	 0.131695 	 0.864187 
0.022200 	 0.131783 	 0.871226 
0.022300 	 0.131871 	 0.860962 
0.022400 	 0.131956 	 0.818241 
0.022500 	 0.132037 	 0.805197 
0.022600 	 0.132118 	 0.794092 
0.022700 	 0.132196 	 0.779270 
0.022800 	 0.132275 	 0.786101 
0.022900 	 0.132354 	 0.781581 
