0.000000 	 0.100199 	 2.005890 
0.000100 	 0.100400 	 2.019720 
0.000200 	 0.100601 	 2.000443 
0.000300 	 0.100803 	 2.026410 
0.000400 	 0.101005 	 2.005355 
0.000500 	 0.101206 	 2.019798 
0.000600 	 0.101406 	 1.989460 
0.000700 	 0.101606 	 1.983305 
0.000800 	 0.101803 	 1.957566 
0.000900 	 0.101999 	 1.957037 
0.001000 	 0.102193 	 1.940162 
0.001100 	 0.102389 	 1.951141 
0.001200 	 0.102583 	 1.945949 
0.001300 	 0.102779 	 1.948592 
0.001400 	 0.102974 	 1.950434 
0.001500 	 0.103172 	 1.956351 
0.001600 	 0.103367 	 1.950165 
0.001700 	 0.103562 	 1.948476 
0.001800 	 0.103756 	 1.947386 
0.001900 	 0.103952 	 1.959963 
0.002000 	 0.104147 	 1.948039 
0.002100 	 0.104343 	 1.969201 
0.002200 	 0.104541 	 1.977362 
0.002300 	 0.104737 	 1.964144 
0.002400 	 0.104933 	 1.960361 
0.002500 	 0.105128 	 1.929102 
0.002600 	 0.105319 	 1.908966 
0.002700 	 0.105512 	 1.918805 
0.002800 	 0.105704 	 1.922107 
0.002900 	 0.105895 	 1.911080 
0.003000 	 0.106084 	 1.895485 
0.003100 	 0.106273 	 1.887793 
0.003200 	 0.106460 	 1.888948 
0.003300 	 0.106648 	 1.879618 
0.003400 	 0.106835 	 1.865115 
0.003500 	 0.107022 	 1.861030 
0.003600 	 0.107207 	 1.859135 
0.003700 	 0.107393 	 1.857642 
0.003800 	 0.107580 	 1.879378 
0.003900 	 0.107768 	 1.870715 
0.004000 	 0.107955 	 1.861473 
0.004100 	 0.108140 	 1.852926 
0.004200 	 0.108326 	 1.861068 
0.004300 	 0.108513 	 1.862124 
0.004400 	 0.108698 	 1.843128 
0.004500 	 0.108882 	 1.828500 
0.004600 	 0.109066 	 1.821596 
0.004700 	 0.109248 	 1.816516 
0.004800 	 0.109429 	 1.808473 
0.004900 	 0.109609 	 1.782013 
0.005000 	 0.109787 	 1.796662 
0.005100 	 0.109969 	 1.798774 
0.005200 	 0.110148 	 1.793332 
0.005300 	 0.110327 	 1.769983 
0.005400 	 0.110504 	 1.760729 
0.005500 	 0.110679 	 1.757270 
0.005600 	 0.110854 	 1.734181 
0.005700 	 0.111028 	 1.715969 
0.005800 	 0.111197 	 1.698260 
0.005900 	 0.111367 	 1.699120 
0.006000 	 0.111537 	 1.691354 
0.006100 	 0.111707 	 1.686124 
0.006200 	 0.111876 	 1.681421 
0.006300 	 0.112043 	 1.691410 
0.006400 	 0.112212 	 1.701283 
0.006500 	 0.112380 	 1.686984 
0.006600 	 0.112548 	 1.668853 
0.006700 	 0.112717 	 1.666805 
0.006800 	 0.112882 	 1.665167 
0.006900 	 0.113048 	 1.656719 
0.007000 	 0.113213 	 1.651661 
0.007100 	 0.113379 	 1.645927 
0.007200 	 0.113543 	 1.614784 
0.007300 	 0.113704 	 1.601651 
0.007400 	 0.113864 	 1.603399 
0.007500 	 0.114023 	 1.588870 
0.007600 	 0.114182 	 1.609868 
0.007700 	 0.114342 	 1.593131 
0.007800 	 0.114501 	 1.585041 
0.007900 	 0.114659 	 1.572299 
0.008000 	 0.114816 	 1.587837 
0.008100 	 0.114974 	 1.576564 
0.008200 	 0.115131 	 1.560374 
0.008300 	 0.115287 	 1.550574 
0.008400 	 0.115441 	 1.529928 
0.008500 	 0.115592 	 1.516527 
0.008600 	 0.115744 	 1.490460 
0.008700 	 0.115893 	 1.486462 
0.008800 	 0.116039 	 1.461391 
0.008900 	 0.116185 	 1.453805 
0.009000 	 0.116330 	 1.447942 
0.009100 	 0.116474 	 1.428566 
0.009200 	 0.116618 	 1.427751 
0.009300 	 0.116764 	 1.450773 
0.009400 	 0.116907 	 1.425797 
0.009500 	 0.117051 	 1.442700 
0.009600 	 0.117196 	 1.457801 
0.009700 	 0.117341 	 1.442586 
0.009800 	 0.117486 	 1.463718 
0.009900 	 0.117631 	 1.458152 
0.010000 	 0.117776 	 1.455486 
0.010100 	 0.117921 	 1.442721 
0.010200 	 0.118065 	 1.433976 
0.010300 	 0.118208 	 1.446142 
0.010400 	 0.118350 	 1.410861 
0.010500 	 0.118492 	 1.417681 
0.010600 	 0.118634 	 1.416169 
0.010700 	 0.118775 	 1.414417 
0.010800 	 0.118917 	 1.410596 
0.010900 	 0.119057 	 1.407163 
0.011000 	 0.119198 	 1.401511 
0.011100 	 0.119340 	 1.414327 
0.011200 	 0.119482 	 1.422518 
0.011300 	 0.119625 	 1.447566 
0.011400 	 0.119769 	 1.431870 
0.011500 	 0.119914 	 1.425994 
0.011600 	 0.120056 	 1.430246 
0.011700 	 0.120200 	 1.429445 
0.011800 	 0.120341 	 1.392184 
